student_id,student_name,branch,general_average,core_subject_average,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,label,_sig
3924,خالد النجار,Agricultural,66.67,66.68,4,ربما,3,يعتمد,3,أختار تخصصًا قريبًا منه,متوسط,4,3,4,4,3,3,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,الاختلاف والتنوع هما أساس الحياة,4,لا مشكلة لدي,2,4,3,5,3,4,3,لا أعرف,منصف,لن يستطيع الزواج,أصفر,أصفر,الكتابة والتأليف,الخيال والخدع,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Agricultural Engineering,"(4, 'يعتمد', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 3, 4, 4, 3, 3, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'الاختلاف والتنوع هما أساس الحياة', 4, 'لا مشكلة لدي', 2, 4, 3, 5, 3, 4, 3, 'لا أعرف', 'منصف', 'لن يستطيع الزواج', 'أصفر', 'أصفر', 'الكتابة والتأليف', 'الخيال والخدع', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
1145,سارة اليوسف,Scientific,95.94,95.48,3,لا,3,لا,4,أختار تخصصًا قريبًا منه,منخفض,4,3,5,5,5,2,2,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,3,مع تغيير المكان,2,3,3,4,3,2,3,لا أعرف,منحاز,لا أعرف,لا أتذكر,أزرق,العزف على آلة موسيقية,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,مشاهدة فيديوهات تعليمية,أبتكر قصة أو مشهد,Nursing,"(3, 'لا', 3, 'لا', 4, 'أختار تخصصًا قريبًا منه', 'منخفض', 4, 3, 5, 5, 5, 2, 2, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 3, 'مع تغيير المكان', 2, 3, 3, 4, 3, 2, 3, 'لا أعرف', 'منحاز', 'لا أعرف', 'لا أتذكر', 'أزرق', 'العزف على آلة موسيقية', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'مشاهدة فيديوهات تعليمية', 'أبتكر قصة أو مشهد')"
2229,محمد اليوسف,Literary,65.94,66.17,3,لا,5,لا,4,أبحث عن بديل,متوسط,2,2,3,3,2,3,4,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,الاختلاف والتنوع هما أساس الحياة,3,مع تغيير المكان,2,3,4,4,2,2,3,لا أعرف,عادل,لا أعرف,أخضر,أزرق,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,French Language,"(3, 'لا', 5, 'لا', 4, 'أبحث عن بديل', 'متوسط', 2, 2, 3, 3, 2, 3, 4, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'الاختلاف والتنوع هما أساس الحياة', 3, 'مع تغيير المكان', 2, 3, 4, 4, 2, 2, 3, 'لا أعرف', 'عادل', 'لا أعرف', 'أخضر', 'أزرق', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
4697,عائشة المحمد,Entrepreneurship and Business,83.18,83.86,3,ربما,3,يعتمد,4,أختار تخصصًا قريبًا منه,منخفض,2,2,4,4,5,3,4,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,5,4,5,3,3,4,3,26,صائب,لا أعرف,أخضر,أصفر,العزف على آلة موسيقية,التحقيقات البوليسية,ممارسة الألعاب الرياضية,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Financial Technology,"(3, 'يعتمد', 3, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'منخفض', 2, 2, 4, 4, 5, 3, 4, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 5, 4, 5, 3, 3, 4, 3, '26', 'صائب', 'لا أعرف', 'أخضر', 'أصفر', 'العزف على آلة موسيقية', 'التحقيقات البوليسية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
4532,زينب الحسن,Entrepreneurship and Business,90.35,90.22,2,ربما,3,يعتمد,4,أختاره,متوسط,3,3,3,4,2,2,4,تقرصه لتثبت,غالبًا لا أجازف,من يصل مبكرًا يحصد نجاحًا,3,فقط إذا كنت أحب ما أدرسه,4,4,2,3,3,3,2,لا أعرف,منحاز,لا أعرف,أخضر,لا أتذكر,الكتابة والتأليف,العلمية أو الخيال العلمي,ممارسة الألعاب الرياضية,تصوير وصناعة الفيديوهات,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Business Administration,"(2, 'يعتمد', 3, 'يعتمد', 4, 'أختاره', 'متوسط', 3, 3, 3, 4, 2, 2, 4, 'تقرصه لتثبت', 'غالبًا لا أجازف', 'من يصل مبكرًا يحصد نجاحًا', 3, 'فقط إذا كنت أحب ما أدرسه', 4, 4, 2, 3, 3, 3, 2, 'لا أعرف', 'منحاز', 'لا أعرف', 'أخضر', 'لا أتذكر', 'الكتابة والتأليف', 'العلمية أو الخيال العلمي', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
1184,علي المحمد,Scientific,97.84,96.2,4,لا,4,لا,3,أختاره,مرتفع,3,3,3,4,5,2,3,تشرح له حقيقة شعور الألم,سأكون قلقًا,من يصل مبكرًا يحصد نجاحًا,3,مع تغيير المكان,2,2,5,4,4,2,2,لا أعرف,منصف,لن يستطيع الزواج,أخضر,لا أتذكر,العزف على آلة موسيقية,الخيال والخدع,السباحة,إجراء التجارب العلمية,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Nursing,"(4, 'لا', 4, 'لا', 3, 'أختاره', 'مرتفع', 3, 3, 3, 4, 5, 2, 3, 'تشرح له حقيقة شعور الألم', 'سأكون قلقًا', 'من يصل مبكرًا يحصد نجاحًا', 3, 'مع تغيير المكان', 2, 2, 5, 4, 4, 2, 2, 'لا أعرف', 'منصف', 'لن يستطيع الزواج', 'أخضر', 'لا أتذكر', 'العزف على آلة موسيقية', 'الخيال والخدع', 'السباحة', 'إجراء التجارب العلمية', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
5017,خالد القادري,Industrial,83.62,82.83,4,ربما,3,يعتمد,2,أختار تخصصًا قريبًا منه,متوسط,3,4,2,5,2,4,3,تشرح له حقيقة شعور الألم,سأتحمس لذلك مع بقائي حذرًا,من يصل مبكرًا يحصد نجاحًا,5,لا مشكلة لدي,4,2,3,3,4,3,3,1,صائب,لا أعرف,زهري,أصفر,العزف على آلة موسيقية,الخيال والخدع,ركوب الدراجة,تصميم وبرمجة الكمبيوتر,كتابة مذكرات أو قصص,أحل لغز أو تحدي,Mechatronics Engineering,"(4, 'يعتمد', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 2, 3, 4, 2, 4, 3, 'تشرح له حقيقة شعور الألم', 'سأتحمس لذلك مع بقائي حذرًا', 'من يصل مبكرًا يحصد نجاحًا', 5, 'لا مشكلة لدي', 4, 2, 3, 3, 4, 3, 3, '1', 'صائب', 'لا أعرف', 'زهري', 'أصفر', 'العزف على آلة موسيقية', 'الخيال والخدع', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'الاستماع للموسيقى أو البودكاست', 'أحل لغز أو تحدي')"
5465,حسن العمري,Literary,67.42,67.68,2,ربما,3,يعتمد,3,أختار تخصصًا قريبًا منه,مرتفع,3,4,3,4,3,4,4,تشرح له عن النواقل,سأتحمس لذلك مع بقائي حذرًا,الاختلاف والتنوع هما أساس الحياة,4,لا أحب الأعمال الكتبية,3,4,3,2,4,3,4,لا أعرف,صائب,لا أعرف,أصفر,أزرق,الرسم والتلوين,الدرامية أو الكوميدية,السباحة,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أعمل على مشروع فني,Music,"(2, 'ربما', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 3, 4, 3, 4, 3, 4, 4, 'تشرح له عن النواقل', 'سأتحمس لذلك مع بقائي حذرًا', 'الاختلاف والتنوع هما أساس الحياة', 4, 'لا أحب الأعمال الكتبية', 3, 4, 3, 2, 4, 3, 4, 'لا أعرف', 'صائب', 'لا أعرف', 'أصفر', 'أزرق', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أعمل على مشروع فني')"
3459,مريم الخطيب,Literary,77.37,74.91,3,ربما,3,يعتمد,2,أختار تخصصًا قريبًا منه,متوسط,2,3,3,4,2,3,3,تشرح له عن النواقل,سأكون قلقًا,الاختلاف والتنوع هما أساس الحياة,3,مع تغيير المكان,3,4,3,4,3,3,3,1,منحاز,لن يستطيع الزواج,أصفر,زهري,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Geography,"(3, 'ربما', 3, 'يعتمد', 2, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 3, 3, 4, 2, 3, 3, 'تشرح له عن النواقل', 'سأكون قلقًا', 'الاختلاف والتنوع هما أساس الحياة', 3, 'مع تغيير المكان', 3, 4, 3, 4, 3, 3, 3, '1', 'منحاز', 'لن يستطيع الزواج', 'أصفر', 'زهري', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
5081,مريم النجار,Industrial,77.23,77.89,2,ربما,3,يعتمد,4,أختار تخصصًا قريبًا منه,منخفض,2,3,4,5,3,3,3,تشرح له عن النواقل,سأتحمس لذلك مع بقائي حذرًا,استرح واستمتع,4,لا مشكلة لدي,3,4,5,2,4,4,4,26,منصف,لا مشكلة إن لم يكن عربي,أصفر,لا أتذكر,التصوير الفوتوغرافي,العلمية أو الخيال العلمي,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Industrial Engineering,"(2, 'يعتمد', 3, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'منخفض', 2, 3, 4, 5, 3, 3, 3, 'تشرح له عن النواقل', 'سأتحمس لذلك مع بقائي حذرًا', 'استرح واستمتع', 4, 'لا مشكلة لدي', 3, 4, 5, 2, 4, 4, 4, '26', 'منصف', 'لا مشكلة إن لم يكن عربي', 'أصفر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'العلمية أو الخيال العلمي', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
1389,إبراهيم الخطيب,Scientific,98.35,99.34,3,لا,3,لا,3,أبحث عن بديل,متوسط,4,3,3,3,3,3,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,3,لا أحب الأعمال الكتبية,2,3,5,3,3,2,2,1,منحاز,لا أعرف,زهري,أصفر,التصوير الفوتوغرافي,الخيال والخدع,السباحة,تعلم لغات جديدة,كتابة مذكرات أو قصص,أجرب تجربة علمية,Human Medicine,"(3, 'لا', 3, 'لا', 3, 'أبحث عن بديل', 'متوسط', 4, 3, 3, 3, 3, 3, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 3, 'لا أحب الأعمال الكتبية', 2, 3, 5, 3, 3, 2, 2, '1', 'منحاز', 'لا أعرف', 'زهري', 'أصفر', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'السباحة', 'تعلم لغات جديدة', 'كتابة مذكرات أو قصص', 'أجرب تجربة علمية')"
6140,علي حسين,Scientific,93.09,88.13,4,ربما,3,يعتمد,3,أختار تخصصًا قريبًا منه,متوسط,4,2,4,3,5,2,2,تشرح له عن النواقل,غالبًا لا أجازف,استرح واستمتع,3,لا أحب الأعمال الكتبية,3,3,5,2,3,3,2,26,صائب,لن يستطيع الزواج,زهري,أصفر,الكتابة والتأليف,الخيال والخدع,ممارسة الألعاب الرياضية,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Engineering,"(4, 'يعتمد', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 2, 4, 3, 5, 2, 2, 'تشرح له عن النواقل', 'غالبًا لا أجازف', 'استرح واستمتع', 3, 'لا أحب الأعمال الكتبية', 3, 3, 5, 2, 3, 3, 2, '26', 'صائب', 'لن يستطيع الزواج', 'زهري', 'أصفر', 'الكتابة والتأليف', 'الخيال والخدع', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
5425,حسين المحمد,Literary,71.0,70.46,2,ربما,4,نعم,3,أختاره,متوسط,4,3,4,3,3,2,3,تشرح له عن النواقل,سأكون قلقًا,استرح واستمتع,4,مع تغيير المكان,4,2,3,3,2,3,4,26,منحاز,لا أعرف,لا أتذكر,لا أتذكر,الرسم والتلوين,الدرامية أو الكوميدية,السباحة,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أعمل على مشروع فني,Therapeutic Expressive Art,"(2, 'ربما', 4, 'نعم', 3, 'أختاره', 'متوسط', 4, 3, 4, 3, 3, 2, 3, 'تشرح له عن النواقل', 'سأكون قلقًا', 'استرح واستمتع', 4, 'مع تغيير المكان', 4, 2, 3, 3, 2, 3, 4, '26', 'منحاز', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أعمل على مشروع فني')"
4940,حسن الخالدي,Entrepreneurship and Business,66.14,63.77,4,نعم,3,يعتمد,3,أختار تخصصًا قريبًا منه,متوسط,3,4,3,4,5,4,4,تشرح له عن النواقل,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,4,4,4,2,4,4,3,26,منحاز,لا أعرف,أصفر,أصفر,التصوير الفوتوغرافي,الدرامية أو الكوميدية,السباحة,إجراء التجارب العلمية,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Business Intelligence,"(4, 'نعم', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 4, 3, 4, 5, 4, 4, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 4, 4, 4, 2, 4, 4, 3, '26', 'منحاز', 'لا أعرف', 'أصفر', 'أصفر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'السباحة', 'إجراء التجارب العلمية', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
